index,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
15344,jgjqM3yfm6,Scratchy,10.17231,7.16159e-23,190.77896,220.76003,0.14062,171.86685,0.0,0.0,1128700357.7,H1:GDS-CALIB_STRAIN,1.90462034165e-12,6.23025755431e-08,1.50878335603e-07,7.4219558277e-10,1.86671968549e-07,1.28209076689e-09,8.4755615859e-09,1.186437526e-08,6.64295907171e-09,5.67588040212e-06,5.61464332804e-07,4.10902180337e-11,7.15870362988e-10,1.164232458e-06,9.70585972704e-11,0.999992132187,2.17998563645e-10,7.55145182496e-11,9.13381204004e-10,2.68555613303e-08
15346,e7aHGVdNGP,Scratchy,7.62807,4.64818e-23,149.54043,351.791,0.54688,505.68785,0.0,0.0,1128457187.36,H1:GDS-CALIB_STRAIN,2.94040711376e-15,4.13358410001e-12,1.53254506308e-10,8.31709215388e-11,2.26450360685e-08,1.85210579512e-11,9.16972574261e-12,9.53489717737e-12,1.47239276327e-10,7.74552154326e-06,6.92069246355e-09,2.83343932084e-13,2.79894553715e-12,1.82612566846e-07,2.56068305666e-13,0.999992012978,2.11743448296e-12,2.38517159582e-13,4.46563576048e-12,7.44538874997e-11
15348,exlyd0L9rh,Scratchy,11.21809,6.46518e-23,211.99407,243.21701,0.20703,266.86384,0.0,0.0,1128870402.24,H1:GDS-CALIB_STRAIN,1.99598605873e-12,1.21947463239e-09,2.03056771397e-09,3.87199092233e-11,1.34494868576e-07,3.43706764439e-11,8.38660738078e-11,4.26123997199e-10,9.939236989e-09,7.98789187684e-06,7.43264223502e-08,4.71860018506e-13,3.5796268727e-11,3.43730066632e-09,1.69989300414e-10,0.999991774559,3.93925517206e-12,5.78318605705e-15,1.33498041181e-12,9.70108549048e-10
15350,cuW0akLlnU,Scratchy,10.51701,7.73886e-23,195.81155,243.21701,0.22852,266.86384,0.0,0.0,1128695177.68,H1:GDS-CALIB_STRAIN,7.58800320348e-15,3.07634365031e-12,7.50053144594e-11,5.56724588305e-12,3.05025054104e-08,2.59960911304e-12,2.8970784105e-11,5.17547740775e-11,3.24448884426e-10,8.49843399919e-06,2.07786832185e-09,1.02775979323e-14,1.94969176437e-13,8.12447220611e-10,4.57817919859e-13,0.999991476536,1.93932818074e-14,5.2551684288e-17,1.49362012152e-14,2.90700710032e-12
15351,N4oC2i6MX7,Scratchy,8.94531,5.67803e-23,147.21443,169.56273,0.96094,160.33633,0.0,0.0,1128695529.62,H1:GDS-CALIB_STRAIN,4.05577784898e-12,6.23557161461e-09,1.47950336427e-08,1.14775877691e-09,4.55672193311e-08,7.35452976297e-10,5.13293574311e-11,2.24320059056e-11,1.08915376718e-09,5.03936507812e-06,1.81980124125e-06,1.65579355782e-11,2.53365453062e-08,2.3236088964e-06,3.6894362565e-11,0.999990701675,3.08663011817e-10,2.3496347229e-11,3.26227073133e-10,4.03995681353e-09
15352,zKaK9KJQqQ,Scratchy,7.9542,4.76299e-23,205.67515,1161.12001,0.19727,2031.48825,0.0,0.0,1130178290.64,H1:GDS-CALIB_STRAIN,2.07747000484e-13,9.66714264194e-10,1.72339831295e-08,5.59374768727e-11,1.99466558115e-06,3.90621944513e-11,9.00755525723e-10,1.39060629678e-09,3.12590735518e-08,7.1991275945e-06,3.48248256898e-08,2.57995209398e-12,1.65221200436e-12,6.93202082402e-08,1.86750545583e-11,0.999990642071,5.20490118019e-12,4.38565687672e-13,1.52136133552e-11,3.19749204891e-08
15353,wQ1sx15MmO,Scratchy,11.3715,7.70161e-23,281.11691,286.17302,0.8125,352.77586,0.0,0.0,1129316770.91,H1:GDS-CALIB_STRAIN,2.66194466643e-12,8.64507840315e-11,3.77923581318e-10,6.00842986476e-11,2.9829603676e-08,8.38091956945e-11,1.82746595634e-11,3.60876606376e-10,4.95045204829e-09,8.681800864e-06,7.61290266382e-07,2.78318882697e-12,2.18700363375e-10,2.93929716122e-08,4.89187466576e-12,0.999990463257,4.10443077095e-12,4.33832284604e-14,1.72967945522e-10,1.47946348505e-08
15354,cfnYPQvrKi,Scratchy,8.71021,6.23132e-23,171.21339,211.94852,0.53516,189.48987,0.0,0.0,1127240260.07,H1:GDS-CALIB_STRAIN,1.77607884319e-14,9.64731697306e-11,7.59566021191e-10,2.68217410088e-11,3.46723605382e-09,8.35668426818e-12,1.45952486208e-11,8.36810898353e-11,1.75802494784e-09,9.56268468144e-06,1.5550600807e-09,3.65809406421e-14,6.49135313644e-13,3.54229712229e-09,3.89513898566e-12,0.999990403652,3.89406714339e-13,1.7276176107e-15,2.44683179967e-12,1.32894861782e-10
15356,EDUZeZ5OJi,Scratchy,12.6864,7.63967e-23,212.58041,229.92402,0.3125,293.44981,0.0,0.0,1129068180.69,H1:GDS-CALIB_STRAIN,3.31633754746e-13,2.20681473095e-10,5.67983571287e-09,5.17193822491e-11,2.26895821243e-07,6.3033640807e-11,2.59133010189e-11,1.06338694794e-10,4.52927306771e-10,9.44976090977e-06,2.90397106362e-09,9.95145060649e-14,1.10777133994e-11,2.1632706293e-08,5.31680012517e-11,0.999990284443,1.31299604435e-12,7.78519946162e-16,4.29496797285e-13,4.65237709468e-11
15358,CFLQgO0PJp,Scratchy,10.12139,6.0227e-23,212.58041,403.71419,1.96875,587.85821,0.0,0.0,1129311296.97,H1:GDS-CALIB_STRAIN,4.25465001772e-12,3.34800054347e-09,4.10902512016e-09,3.60251328768e-10,9.28737620143e-08,3.02467079161e-10,2.10129624811e-09,5.81871040239e-09,1.90093928154e-07,9.33143928705e-06,1.95214894916e-07,6.72626711273e-12,1.82559162232e-10,7.91022713997e-08,2.48711523598e-10,0.999990046024,3.43601917752e-11,5.07188800507e-13,1.96182931012e-11,4.54652671067e-08
15360,5tpymnS1vE,Scratchy,8.72707,5.03959e-23,236.87324,285.71679,0.02344,181.86427,0.0,0.0,1129317445.3,H1:GDS-CALIB_STRAIN,3.62008383339e-13,1.25234905779e-10,9.01032859435e-10,3.65692587323e-10,1.21193579616e-07,4.52815507312e-10,3.77129508178e-11,6.61218822751e-12,3.97063104618e-10,7.7500453699e-06,8.39324201252e-08,5.49729749569e-12,2.1494566127e-09,2.5512861157e-06,4.12067949207e-12,0.999989509583,3.89616073779e-12,6.09405971866e-12,1.81247933329e-10,6.22973850284e-09
15363,NXybxzbFLe,Scratchy,8.35314,5.18396e-23,212.58041,220.76003,0.15625,171.86685,0.0,0.0,1128872538.99,H1:GDS-CALIB_STRAIN,1.96901696337e-12,5.45319522871e-08,1.87277056085e-08,4.56229332091e-10,1.21935931929e-06,3.03431196835e-10,1.31894921651e-07,5.62492488143e-08,1.32535703301e-07,8.97905192687e-06,7.95901300421e-08,5.8446906169e-12,6.62707258861e-12,1.22825909443e-07,6.99183821951e-10,0.999989151955,2.37229541566e-11,1.22626865259e-12,1.75554137199e-11,3.13928083528e-08
15366,1N2MLSWfZw,Scratchy,8.49058,5.15624e-23,212.58041,234.44495,0.26172,144.497,0.0,0.0,1129298428.9,H1:GDS-CALIB_STRAIN,1.31250457551e-12,5.80364556413e-09,5.31994803765e-09,2.39052139195e-10,1.07148654394e-08,3.7382044682e-10,6.90299428729e-10,1.21940768594e-08,2.63939980982e-08,1.1703104974e-05,1.47018042185e-07,2.73418006985e-12,2.08412329061e-10,3.94936634507e-08,1.57530377631e-11,0.999987900257,1.86519358986e-11,4.29119901505e-13,3.81603693089e-10,1.53329821728e-07
15367,3DLggbS61a,Scratchy,11.60067,7.59713e-23,281.11691,286.17302,0.27734,352.77586,0.0,0.0,1128873051.31,H1:GDS-CALIB_STRAIN,1.57288956165e-11,6.18153350729e-08,2.71634434057e-07,6.02179306419e-10,4.04647295227e-07,1.38262579163e-09,1.16457410382e-09,7.17254367011e-10,7.41550243433e-09,9.74372596829e-06,3.99172250809e-08,2.07951954267e-11,2.3027824092e-09,1.76669880148e-06,3.47119527566e-10,0.999987661839,4.2019231844e-11,2.07544918751e-12,2.03707550828e-10,1.68879665807e-08
15368,UGCTfwLF7M,Scratchy,10.62067,9.5805e-23,263.94216,271.11445,0.19531,211.06895,0.0,0.0,1129060071.53,H1:GDS-CALIB_STRAIN,3.1199058094e-12,1.13779430322e-09,4.61078819569e-09,1.21908302897e-10,4.0607592382e-06,4.01822519702e-10,2.01330929706e-09,2.40747022318e-09,5.24998045037e-09,7.93412164057e-06,1.06376717213e-07,4.8870204758e-12,1.67713939958e-10,1.91876594613e-07,1.87278012542e-10,0.999987661839,5.46044069336e-12,2.11424831093e-13,6.45270122057e-12,7.88055309897e-09
15369,n9DF8AS6nR,Scratchy,8.39815,5.38594e-23,212.58041,226.12782,0.2168,161.13126,0.0,0.0,1128777019.53,H1:GDS-CALIB_STRAIN,5.07899486357e-11,2.08080663811e-09,7.01911373469e-09,1.67590150091e-10,7.51462039261e-07,4.4895642759e-11,3.35983713073e-10,1.22895804644e-10,3.51952493816e-08,1.15827378977e-05,2.26759965472e-07,5.98459563156e-12,1.74041295264e-10,1.44158081028e-08,4.80022188665e-10,0.999987363815,1.57850312682e-11,5.45668551847e-14,5.62187839684e-12,1.39645728314e-09
15370,gb9gECsfma,Scratchy,9.15083,5.41998e-23,219.05833,257.40816,0.23438,208.21559,0.0,0.0,1130081141.12,H1:GDS-CALIB_STRAIN,3.90471682765e-11,2.11482453771e-09,4.07597200436e-09,1.20501761347e-10,1.84452474628e-07,3.46493458925e-11,1.53972867789e-09,6.65367982933e-09,5.32344188287e-07,1.17239433166e-05,2.42624281555e-07,7.78857880968e-12,4.52298962172e-11,3.31137250953e-09,2.91098173344e-10,0.999987304211,7.29108700498e-12,5.10161845494e-14,2.28670186085e-12,1.42364751099e-08
15371,GEGQZJV20W,Scratchy,11.83737,6.67392e-23,224.30366,1776.29315,1.6875,3333.01612,0.0,0.0,1129050563.85,H1:GDS-CALIB_STRAIN,5.62913919037e-13,1.60681579153e-09,1.43270417752e-09,1.45642026217e-10,1.78059327283e-08,2.87830814738e-10,2.18030760113e-10,1.02330421914e-09,3.74744191234e-09,1.26458508021e-05,9.45096179095e-09,6.54988595913e-13,8.89762291623e-11,4.40593481699e-08,9.55910611083e-12,0.999987244606,5.24964013232e-12,1.69012481961e-14,4.17723737545e-11,7.24152293685e-09
15372,ndUbXpawve,Scratchy,7.70615,7.26885e-23,261.19331,287.21079,0.66211,321.56919,0.0,0.0,1130188607.84,H1:GDS-CALIB_STRAIN,2.44577838884e-12,2.53904647307e-10,3.41892403277e-09,2.19769258347e-10,6.74730813444e-08,2.82354056802e-10,5.25377831517e-11,1.61241145435e-10,1.28196941951e-09,1.24714442791e-05,3.11666724429e-07,2.93603704717e-12,3.34201694097e-10,7.01868643205e-08,1.14467515328e-11,0.999987065792,1.4581370833e-11,3.54454882329e-13,1.47991410793e-10,6.15545481253e-09
15373,pAvIq8jhkw,Scratchy,10.37093,6.47991e-23,212.58041,243.21701,1.66602,266.86384,0.0,0.0,1127651035.85,H1:GDS-CALIB_STRAIN,2.33670267784e-17,2.1929647429e-14,1.17421653997e-11,6.09962330211e-13,1.17311416137e-09,3.09479785549e-12,3.203562971e-14,8.82567131356e-14,2.24699260392e-13,1.29919044412e-05,1.46153889772e-12,7.44696147103e-17,1.5099857298e-15,8.44717462645e-10,1.08932915704e-15,0.999987006187,1.07325924796e-15,1.24514243912e-19,5.55609567686e-15,1.69833968395e-13
15374,xTDke7Gkdx,Scratchy,8.80813,6.09792e-23,236.87324,236.13672,0.11328,141.11348,0.0,0.0,1128695178.51,H1:GDS-CALIB_STRAIN,2.03805735851e-13,2.91534862917e-09,3.13424575182e-09,4.59141252795e-10,3.36981031523e-07,1.96872476654e-10,1.93723881381e-09,3.65787643231e-11,2.78526424147e-09,4.89492231281e-06,4.06435385347e-10,7.4652485799e-13,5.33236736017e-12,8.10262918094e-06,1.90122813326e-11,0.99998664856,3.95364947378e-12,2.14524697241e-14,1.44728317872e-11,5.45562831022e-11
15375,5SxNltunK4,Scratchy,9.58706,5.79604e-23,237.32802,271.11445,0.24219,211.06895,0.0,0.0,1128777015.71,H1:GDS-CALIB_STRAIN,9.82965445151e-12,1.38832156882e-09,3.44711770239e-09,1.00041259998e-10,3.05761119535e-07,7.80308942461e-11,1.12517029027e-09,7.75682895693e-09,1.40919652836e-07,1.2877856534e-05,6.38233714767e-08,4.93120995426e-12,6.69677854837e-11,3.63014773797e-09,5.23667054164e-10,0.999986588955,4.3641461972e-12,5.56579013834e-14,1.26056474287e-11,3.24739204416e-08
15376,ClA1FNRwtT,Scratchy,8.10217,4.89832e-23,237.32802,245.59303,0.20703,129.72285,0.0,0.0,1128777017.12,H1:GDS-CALIB_STRAIN,6.04457872644e-11,1.28070576366e-08,1.16564669028e-08,9.15516107369e-10,1.43961145227e-07,6.27512930507e-10,1.15192371197e-08,6.79392329062e-08,3.26465539047e-07,1.0981617379e-05,1.45216426972e-06,5.02863445329e-11,2.62003907459e-09,6.59065122477e-08,1.26134502842e-09,0.999986469746,9.62529708715e-11,2.61768350052e-11,9.32967814116e-10,4.32230592651e-07
15377,e6POTSw5FV,Scratchy,9.13439,5.28017e-23,131.27196,169.56273,2.58203,160.33633,0.0,0.0,1129334402.67,H1:GDS-CALIB_STRAIN,1.64444659858e-15,1.21209550778e-14,4.00018473207e-12,2.82085674264e-11,2.80521543772e-08,4.26851783086e-12,4.31270518158e-14,5.26451813729e-15,1.45737360981e-12,1.34938427436e-05,2.47452447422e-10,6.55714886007e-15,3.52951782384e-12,1.93276630256e-08,1.18468670746e-13,0.999986469746,2.57227846336e-14,4.10075940109e-16,2.68547120305e-14,5.35667593182e-13
15379,64ehI9OVAg,Scratchy,9.04459,6.28827e-23,189.36444,218.66367,0.15625,176.05957,0.0,0.0,1129307804.06,H1:GDS-CALIB_STRAIN,5.08860531837e-12,4.34202831912e-07,3.2529658256e-07,3.90693449814e-10,1.38182167575e-06,1.82010262417e-09,7.66180807688e-09,9.01968666422e-10,3.67114427746e-09,1.9144010821e-06,1.83779945928e-07,2.39357266646e-11,3.91730115012e-09,9.55608993536e-06,6.16400749887e-11,0.999986171722,1.086444823e-10,1.59730319249e-11,3.5820107297e-11,1.03982475963e-08
15381,jSLV5Bu2SJ,Scratchy,8.67427,5.97772e-23,212.58041,243.21701,0.20703,266.86384,0.0,0.0,1128781860.58,H1:GDS-CALIB_STRAIN,6.36710682008e-13,2.72360942688e-08,5.10296089828e-08,2.09946005025e-10,3.03401634483e-06,2.69356037474e-10,4.36901448353e-09,3.29305249736e-09,4.54295445707e-08,9.93929006654e-06,6.35088611034e-07,1.06114908527e-11,3.27555933766e-11,2.00287288976e-07,3.70551263285e-11,0.999986052513,8.84549447577e-11,2.55111383407e-12,3.33650919393e-11,1.62412181481e-08
15382,SiEnOvCcrx,Scratchy,9.83361,6.04585e-23,236.87324,429.91987,0.75391,535.44684,0.0,0.0,1128777021.25,H1:GDS-CALIB_STRAIN,1.88308963149e-13,1.56489182723e-10,8.30086388515e-10,3.09622466554e-11,3.4886469269e-09,4.92019827658e-11,3.24110425998e-11,1.79963166591e-09,9.7823056322e-09,1.40498605106e-05,2.08642401134e-08,2.0115014526e-13,1.50213921163e-11,2.91629187466e-09,2.98253110577e-12,0.999985873699,1.50051195427e-12,3.25565795365e-15,1.08195856788e-11,1.35025040038e-08
15383,Yjk4n9D5tO,Scratchy,9.98123,7.04387e-23,171.21339,231.14613,1.05469,291.0056,0.0,0.0,1128781919.96,H1:GDS-CALIB_STRAIN,9.23185342733e-14,1.16946674567e-09,9.80189707178e-09,2.09351758151e-10,1.71504893842e-07,1.31139238357e-10,5.33444399764e-10,2.88179924368e-09,6.46894093848e-09,1.34320134748e-05,4.73616950103e-07,2.12888192318e-12,1.48984123649e-11,2.04560457462e-08,2.16242457968e-11,0.999985873699,1.56266007079e-11,9.24951846885e-13,6.92619833015e-12,2.16167217459e-09
15384,9vpulTVEUM,Scratchy,9.8536,6.55763e-23,171.21339,198.04401,0.25,217.29889,0.0,0.0,1129068181.64,H1:GDS-CALIB_STRAIN,3.82092700036e-14,5.34358690629e-09,1.74091852045e-08,1.44958775886e-11,1.29645013658e-05,8.97834029345e-11,6.6640504226e-10,9.23039839007e-11,9.88884252262e-11,8.78468142673e-07,7.66393259966e-09,4.01065845031e-13,1.88233478284e-12,1.09645486646e-06,1.47130289722e-12,0.999985039234,2.13631955008e-12,6.33552794103e-14,8.06481238128e-13,1.45675682628e-09
15385,gz0y5grf8j,Scratchy,10.02505,6.78205e-23,251.10865,255.73776,0.26562,241.82233,0.0,0.0,1128695181.24,H1:GDS-CALIB_STRAIN,6.22755267019e-15,7.33547879557e-13,3.90274930429e-11,3.41730914399e-11,1.60857904774e-08,2.07295586946e-11,2.05551287796e-12,1.41826676271e-12,2.79899610434e-11,1.50890336954e-05,1.10084254212e-10,7.95671918651e-15,8.84088754895e-13,4.90825016186e-08,3.47514822908e-13,0.99998486042,2.90641940853e-14,1.0336535623e-16,1.03731747584e-12,4.6013501169e-12
15386,F3QilBtEc3,Scratchy,9.93639,5.65044e-23,211.99407,271.11445,0.125,211.06895,0.0,0.0,1129041012.22,H1:GDS-CALIB_STRAIN,6.5824216737e-12,1.33261011115e-08,5.52392620534e-08,3.57868790157e-10,7.79999069778e-08,1.25439469922e-09,7.34846961059e-10,4.05014688454e-09,1.0515747384e-08,1.4465712411e-05,5.5595177173e-07,1.16397421215e-11,2.20206874957e-09,8.39214422399e-08,1.20080195787e-10,0.999984562397,6.59991158947e-11,3.16840477466e-12,9.15959322279e-11,1.36937842399e-07
15387,JODuRLh4DB,Scratchy,10.16222,6.74931e-23,171.21339,198.04401,1.125,217.29889,0.0,0.0,1129050570.31,H1:GDS-CALIB_STRAIN,3.21540233675e-12,1.90609439343e-09,1.78992785038e-08,4.95195773276e-10,5.16177394161e-08,2.73668226969e-10,4.52508933102e-11,4.8279358289e-10,7.81774811554e-10,1.45526992128e-05,1.17333627259e-06,2.35317472973e-12,1.80311932052e-09,5.15990343786e-08,5.12894830773e-11,0.999984145164,4.96678705109e-11,2.38613978836e-13,1.19821088815e-11,1.78029135878e-09
15389,O9OtZmjCqF,Scratchy,8.09777,4.7882e-23,236.87324,220.76003,0.44922,171.86685,0.0,0.0,1128870399.35,H1:GDS-CALIB_STRAIN,5.46443695414e-13,2.6464580527e-10,3.69249009147e-09,3.78036144055e-11,1.62073632737e-07,1.70814071221e-10,9.53096560008e-11,1.65810321029e-09,6.33308161468e-09,1.57251142809e-05,4.64667948563e-07,2.2648252631e-12,1.65698878229e-11,1.81370154451e-08,8.18003477454e-12,0.999983549118,6.32448954319e-12,1.46851321793e-13,3.22738953618e-11,8.94432758969e-08
15391,lDYLMxAv44,Scratchy,8.83125,7.61633e-23,111.06231,161.26105,0.40625,176.93969,0.0,0.0,1129498374.27,H1:GDS-CALIB_STRAIN,5.8402222911e-15,4.92052633447e-13,1.29584107333e-10,5.02291402915e-11,3.53749278759e-08,2.84550876785e-12,6.82635935625e-12,1.3964225826e-12,3.32337879438e-10,1.68395854416e-05,1.96697449439e-08,5.87557997048e-13,2.07732563789e-11,2.05582715296e-08,2.84618726157e-12,0.999983072281,1.33852483134e-13,2.88877038609e-12,2.28433266226e-13,8.75665165379e-11
15393,FUPfRJNWpb,Scratchy,8.52905,5.11251e-23,109.19167,135.26458,1.0,109.41454,0.0,0.0,1130085335.28,H1:GDS-CALIB_STRAIN,5.05456657432e-12,1.8411822067e-09,1.90483762097e-09,4.80814332793e-10,1.39640164321e-07,3.35404447271e-11,2.27696073801e-11,9.19631471669e-12,3.24677245089e-08,2.28246722145e-06,1.66641821124e-05,9.22583016927e-12,7.82010047828e-08,3.04424858655e-08,2.39016667569e-10,0.9999807477,5.52685779087e-11,7.51323725456e-11,4.26619226057e-11,9.89212978197e-09
15394,7rMlOVGkS1,Scratchy,9.59131,5.75196e-23,212.58041,233.02175,0.28125,287.25436,0.0,0.0,1129064038.0,H1:GDS-CALIB_STRAIN,4.16673260565e-13,2.02029851182e-10,3.88236331972e-09,7.03460553697e-11,2.8121548894e-06,1.61493068918e-10,4.63839383569e-11,6.46813436145e-11,1.79077064288e-09,1.49472043631e-05,1.72905868112e-06,4.90719791191e-12,8.55831794322e-11,5.03986541389e-08,1.17183944839e-11,0.999980449677,1.18269387339e-11,3.09471849189e-12,2.93552612773e-11,2.14063362591e-08
15395,96Qalds3Zw,Scratchy,9.58378,5.58546e-23,236.87324,312.3787,0.31445,300.3645,0.0,0.0,1129298424.05,H1:GDS-CALIB_STRAIN,1.90189374666e-11,1.3447064795e-08,2.15127489156e-08,3.81996129173e-10,5.91521391868e-08,4.71891192788e-10,7.83568931961e-10,3.92860544096e-09,7.87564360394e-08,1.94094700419e-05,1.80348877166e-07,1.79428642083e-11,1.21124266173e-09,6.54702034808e-08,9.34573182731e-11,0.999980032444,3.64503739692e-11,6.24580031791e-13,5.19094212059e-10,1.06693711643e-07
15396,zP4A2yAj7l,Scratchy,8.18229,4.92788e-23,145.27264,138.06963,0.76562,130.55686,0.0,0.0,1127518779.92,H1:GDS-CALIB_STRAIN,1.07740433328e-12,5.77028258508e-10,2.47237164075e-09,3.54800466784e-10,9.82859887699e-07,3.65744587394e-11,3.86881582326e-10,2.31195632083e-10,3.99278654584e-08,6.25285883871e-06,1.28924157252e-05,1.88833462755e-11,2.48860321239e-10,1.58306505682e-07,1.74186401414e-10,0.999979674816,1.02268318813e-10,9.78230899062e-11,6.51117978978e-11,1.62464761644e-08
15397,vZUjcgwtmY,Scratchy,7.5674,9.26858e-23,122.10542,169.56273,0.78125,160.33633,0.0,0.0,1129313195.39,H1:GDS-CALIB_STRAIN,5.60492339932e-14,4.39946581769e-13,1.06727696125e-10,2.16108034246e-10,4.09260403345e-09,3.67686298075e-11,1.89643941284e-13,3.38949815481e-13,8.86609605177e-11,2.02062583412e-05,1.33923421686e-07,5.09433803735e-13,2.2494677232e-09,1.90976212622e-08,5.73320470959e-13,0.999979615211,1.3707778402e-12,4.14522366085e-13,7.92314477915e-12,7.29699300983e-10
15398,OesChqX1iS,Scratchy,9.42439,5.36119e-23,237.32802,243.21701,2.23438,266.86384,0.0,0.0,1129305340.26,H1:GDS-CALIB_STRAIN,3.85630277711e-11,1.76801917551e-09,5.85731863012e-09,1.67819147467e-09,3.8811703007e-07,1.68092739727e-09,8.33768443176e-10,9.44832101446e-10,2.13513846603e-08,1.89722049981e-05,9.98358132165e-07,4.33772635866e-11,3.84762977035e-09,3.77660114736e-07,4.54825066498e-10,0.999979197979,1.07003635119e-10,6.04694202697e-12,3.37211064627e-10,4.59354652094e-08
15399,afYQvwBKI9,Scratchy,7.83259,6.26666e-23,109.49703,403.22585,0.4707,614.39121,0.0,0.0,1130507829.17,H1:GDS-CALIB_STRAIN,4.51579047864e-14,2.23739937688e-09,1.72695080458e-09,7.97644561512e-10,1.28730293092e-09,1.63125467995e-11,6.54634124686e-11,1.92808102817e-10,2.90616721799e-08,2.07799130294e-05,4.99788193054e-08,6.5656914584e-13,1.13516092359e-10,1.77223597575e-07,1.42354669719e-11,0.99997895956,2.64015771051e-11,3.40351661784e-12,3.94063462417e-11,3.61937452231e-10
15400,1N3G74cxmq,Scratchy,8.42468,6.08732e-23,171.21339,177.47206,0.28516,144.51768,0.0,0.0,1128700713.6,H1:GDS-CALIB_STRAIN,1.90736992173e-11,3.62294905187e-08,2.7005049219e-07,1.82833903573e-09,4.95516815135e-06,2.31323493693e-09,9.49293643693e-10,1.28101784735e-09,1.75559957682e-08,8.41107794258e-06,6.30657905276e-06,7.74043051877e-11,1.34173046007e-08,1.07890798517e-06,1.19012688593e-09,0.999978899956,1.23135790453e-09,1.93104265217e-11,1.03100424031e-10,7.20213666483e-09
15402,QXIflfvZiP,Scratchy,9.61632,6.70773e-23,171.21339,1864.82336,0.16602,3550.85759,0.0,0.0,1128868265.89,H1:GDS-CALIB_STRAIN,1.03401159163e-11,7.93220209516e-08,3.4470477317e-07,2.27706475897e-09,3.13168266075e-06,2.29170438182e-09,4.47297754391e-09,4.06403222186e-09,9.46907618982e-09,1.09373404484e-05,7.31141926735e-06,3.17932312421e-11,8.71291305771e-09,5.28404939359e-07,2.646872721e-09,0.999977648258,2.60056726153e-10,2.70954595566e-11,2.049189117e-11,7.56653140144e-09
15403,exUaSobdrV,Scratchy,11.08353,7.61138e-23,212.58041,255.73776,0.23438,241.82233,0.0,0.0,1129068200.55,H1:GDS-CALIB_STRAIN,1.00554139668e-11,2.08181827333e-09,1.68029057335e-08,8.74243316629e-11,5.28890836904e-07,9.59926721444e-11,8.11933908995e-10,3.69440500414e-09,1.22480585674e-07,2.06694767257e-05,1.14172132726e-06,1.11901217459e-11,1.14487003211e-10,1.01266621755e-08,1.57708901494e-10,0.999977469444,1.42532955924e-11,7.53954624427e-13,1.30456990696e-11,4.64710971926e-08
15405,EnhqJ2QtPl,Scratchy,11.04178,6.5838e-23,212.58041,1031.78057,1.75,1843.99096,0.0,0.0,1129309874.84,H1:GDS-CALIB_STRAIN,2.99117366076e-13,5.05949830643e-11,1.35185596051e-09,4.95133413436e-11,1.12922133866e-08,6.89844084634e-11,5.51104474555e-12,4.61867349921e-11,2.77791456504e-10,2.29553570534e-05,9.38862854127e-09,1.51793630291e-13,8.32990100508e-12,7.77171216271e-09,1.08839781805e-12,0.999976992607,8.49694446747e-13,2.16210813732e-15,1.2571863689e-11,2.99621466526e-10
